CIK,Name,Supplier Financing Program,Text,Table
0000945114,GLOBAL INDUSTRIAL Co,0,,
0001501570,"Veritex Holdings, Inc.",0,,
0001496099,New Mountain Finance Corp,0,,
0001496099,New Mountain Finance Corp,0,,
0001021162,TRIUMPH GROUP INC,0,,
0001437402,"ARDELYX, INC.",0,,
0000926326,"OMNICELL, INC.",0,,
0001567925,"Sila Realty Trust, Inc.",0,,
0000930420,KFORCE INC,0,,
0000922864,APARTMENT INVESTMENT & MANAGEMENT CO,0,,
0001173514,"HYSTER-YALE, INC.",0,,
0001005757,CSG SYSTEMS INTERNATIONAL INC,0,,
0001078075,NETSCOUT SYSTEMS INC,0,,
0001688757,ESTABLISHMENT LABS HOLDINGS INC.,0,,
0001387467,ALPHA & OMEGA SEMICONDUCTOR Ltd,0,,
0001734713,"BrightView Holdings, Inc.",0,,
0000099302,TRANSCAT INC,0,,
0001880319,"Perimeter Solutions, SA",0,,
0001880319,"Perimeter Solutions, SA",0,,
0000907242,MONARCH CASINO & RESORT INC,0,,
0000907254,"SAUL CENTERS, INC.",0,,
0000907254,"SAUL CENTERS, INC.",0,,
0000907254,"SAUL CENTERS, INC.",0,,
0001693256,"Select Water Solutions, Inc.",0,,
0001616533,"SMART Global Holdings, Inc.",0,,
0000916789,HELEN OF TROY LTD,0,,
0001828962,"Cricut, Inc.",0,,
0001124105,"GYRE THERAPEUTICS, INC.",0,,
0000921557,REPUBLIC BANCORP INC /KY/,0,,
0000836157,LINDSAY CORP,0,,
0001559053,PROTHENA CORP PUBLIC LTD CO,0,,
0001286139,"LEGALZOOM.COM, INC.",0,,
0000014707,CALERES INC,0,,
0001680062,"ACM Research, Inc.",0,,
0001832168,"Longboard Pharmaceuticals, Inc.",0,,
0001683606,Cars.com Inc.,0,,
0001803696,Adeia Inc.,0,,
0001597033,Sabre Corp,0,,
0000102037,UNIVERSAL CORP /VA/,0,,
0001702750,"BYLINE BANCORP, INC.",0,,
0001812364,"Relay Therapeutics, Inc.",0,,
0001172052,SAFETY INSURANCE GROUP INC,0,,
0001835972,"iLearningEngines, Inc.",0,,
0001835972,"iLearningEngines, Inc.",0,,
0001798100,NETSTREIT Corp.,0,,
0001393434,"OCULAR THERAPEUTIX, INC",0,,
0001053706,"CRA INTERNATIONAL, INC.",0,,
0001605607,"Paramount Group, Inc.",0,,
0001868726,"OLAPLEX HOLDINGS, INC.",0,,
0001464423,PennyMac Mortgage Investment Trust,0,,
0001464423,PennyMac Mortgage Investment Trust,0,,
0001464423,PennyMac Mortgage Investment Trust,0,,
0001464423,PennyMac Mortgage Investment Trust,0,,
0001464423,PennyMac Mortgage Investment Trust,0,,
0001746618,"Revolve Group, Inc.",0,,
0001704720,"Cannae Holdings, Inc.",0,,
0000912463,GUESS INC,0,,
0001625278,"NERDWALLET, INC.",0,,
0001172358,"DORCHESTER MINERALS, L.P.",0,,
0000075252,OWENS & MINOR INC/VA/,0,,
0001439095,MRC GLOBAL INC.,0,,
0001673504,Atlantis Glory Inc.,0,,
0001326732,Xencor Inc,0,,
0000752642,"UMH PROPERTIES, INC.",0,,
0000752642,"UMH PROPERTIES, INC.",0,,
0001879016,Ivanhoe Electric Inc.,0,,
0000742278,RPC INC,0,,
0001652535,"ICHOR HOLDINGS, LTD.",0,,
0001409493,CHIMERA INVESTMENT CORP,0,,
0001409493,CHIMERA INVESTMENT CORP,0,,
0001409493,CHIMERA INVESTMENT CORP,0,,
0001409493,CHIMERA INVESTMENT CORP,0,,
0001409493,CHIMERA INVESTMENT CORP,0,,
0001409493,CHIMERA INVESTMENT CORP,0,,
0001705110,Angi Inc.,0,,
0000821002,G III APPAREL GROUP LTD /DE/,0,,
0001776661,Advantage Solutions Inc.,0,,
0001776661,Advantage Solutions Inc.,0,,
0000003499,ALEXANDERS INC,0,,
0000918965,"SCANSOURCE, INC.",0,,
0001005210,SUBURBAN PROPANE PARTNERS LP,0,,
0000906465,QCR HOLDINGS INC,0,,
0000078814,PITNEY BOWES INC /DE/,0,,
0000078814,PITNEY BOWES INC /DE/,0,,
0000714395,"GERMAN AMERICAN BANCORP, INC.",0,,
0001537054,Gogo Inc.,0,,
0001524741,"U.S. SILICA HOLDINGS, INC.",0,,
0001891101,BRC Inc.,0,,
0001881487,ProFrac Holding Corp.,0,,
0001108134,BERKSHIRE HILLS BANCORP INC,0,,
0001409970,LendingClub Corp,0,,
0001709682,"Custom Truck One Source, Inc.",0,,
0001709682,"Custom Truck One Source, Inc.",0,,
0001657853,"HERTZ GLOBAL HOLDINGS, INC",0,,
0001657853,"HERTZ GLOBAL HOLDINGS, INC",0,,
0001739566,"Utz Brands, Inc.",0,,
0000017313,CAPITAL SOUTHWEST CORP,0,,
0000017313,CAPITAL SOUTHWEST CORP,0,,
0001789972,"Cullinan Therapeutics, Inc.",0,,
0001171486,NATURAL RESOURCE PARTNERS LP,0,,
0001787306,"Arcutis Biotherapeutics, Inc.",0,,
0001323885,"AtriCure, Inc.",0,,
0001830033,"PureCycle Technologies, Inc.",0,,
0001830033,"PureCycle Technologies, Inc.",0,,
0001830033,"PureCycle Technologies, Inc.",0,,
0000784199,"ARTIVION, INC.",0,,
0001368458,"Sally Beauty Holdings, Inc.",0,,
0000357294,HOVNANIAN ENTERPRISES INC,0,,
0000357294,HOVNANIAN ENTERPRISES INC,0,,
0000357294,HOVNANIAN ENTERPRISES INC,0,,
0000880117,SANFILIPPO JOHN B & SON INC,0,,
0001055160,"MFA FINANCIAL, INC.",0,,
0001055160,"MFA FINANCIAL, INC.",0,,
0001055160,"MFA FINANCIAL, INC.",0,,
0001055160,"MFA FINANCIAL, INC.",0,,
0001055160,"MFA FINANCIAL, INC.",0,,
0001180262,HERBALIFE LTD.,0,,
0000318300,PEOPLES BANCORP INC,0,,
0001308208,"UNIVERSAL LOGISTICS HOLDINGS, INC.",0,,
0000110471,WOLVERINE WORLD WIDE INC /DE/,0,,
0001857816,GigaCloud Technology Inc,0,,
0001379041,"Employers Holdings, Inc.",0,,
0001651562,"Coursera, Inc.",0,,
0001579214,"Emerald Holding, Inc.",0,,
0001392972,"PROS Holdings, Inc.",0,,
0001084961,ENCORE CAPITAL GROUP INC,0,,
0001747172,"Kayne Anderson BDC, Inc.",0,,
0001516912,"Origin Bancorp, Inc.",0,,
0001840502,Taboola.com Ltd.,0,,
0001840502,Taboola.com Ltd.,0,,
0001672619,"Enliven Therapeutics, Inc.",0,,
0001562528,"Franklin BSP Realty Trust, Inc.",0,,
0001562528,"Franklin BSP Realty Trust, Inc.",0,,
0001708035,Ecovyst Inc.,0,,
0001846576,"FIGS, Inc.",0,,
0001846069,"Nextdoor Holdings, Inc.",0,,
0001831651,"Shoals Technologies Group, Inc.",0,,
0001849056,Oklo Inc.,0,,
0001692412,Playa Hotels & Resorts N.V.,0,,
0001047340,FRESH DEL MONTE PRODUCE INC,0,,
0001422930,"PubMatic, Inc.",0,,
0001730463,Autolus Therapeutics plc,0,,
0001816736,"Disc Medicine, Inc.",0,,
0000066004,MIDDLESEX WATER CO,0,,
0000066004,MIDDLESEX WATER CO,0,,
0000895447,SHOE CARNIVAL INC,0,,
0001489096,"Thermon Group Holdings, Inc.",0,,
0001788882,"Root, Inc.",0,,
0000842633,TRIMAS CORP,0,,
0001376339,"MIMEDX GROUP, INC.",0,,
0001821159,EVgo Inc.,0,,
0001821159,EVgo Inc.,0,,
0001411342,Ellington Financial Inc.,0,,
0001411342,Ellington Financial Inc.,0,,
0001411342,Ellington Financial Inc.,0,,
0001411342,Ellington Financial Inc.,0,,
0001411342,Ellington Financial Inc.,0,,
0001411342,Ellington Financial Inc.,0,,
0001846510,Soho House & Co Inc.,0,,
0000798359,CENTERSPACE,0,,
0000798359,CENTERSPACE,0,,
0000798359,CENTERSPACE,0,,
0001856031,Vivid Seats Inc.,0,,
0001856031,Vivid Seats Inc.,0,,
0001428205,"Armour Residential REIT, Inc.",0,,
0001428205,"Armour Residential REIT, Inc.",0,,
0001080014,"Innoviva, Inc.",0,,
0001515816,"Plymouth Industrial REIT, Inc.",0,,
0001267565,"COLLEGIUM PHARMACEUTICAL, INC",0,,
0001005229,COLUMBUS MCKINNON CORP,0,,
0001863127,"Tyra Biosciences, Inc.",0,,
0001841968,"P10, Inc.",0,,
0001847903,Centessa Pharmaceuticals plc,0,,
0001517413,"Fastly, Inc.",0,,
0000807882,JACK IN THE BOX INC,0,,
0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,0,,
0001883085,Pagaya Technologies Ltd.,0,,
0001883085,Pagaya Technologies Ltd.,0,,
0000921638,SSR MINING INC.,0,,
0000921638,SSR MINING INC.,0,,
0001643615,"Montrose Environmental Group, Inc.",0,,
0001446847,IRONWOOD PHARMACEUTICALS INC,0,,
0001841925,"indie Semiconductor, Inc.",0,,
0000027996,DELUXE CORP,0,,
0001423221,Quanex Building Products CORP,0,,
0001397702,Silk Road Medical Inc,0,,
0001835256,"Duckhorn Portfolio, Inc.",0,,
0001379785,"Barings BDC, Inc.",0,,
0000880807,AMERICAN SUPERCONDUCTOR CORP /DE/,0,,
0000042682,GORMAN RUPP CO,0,,
0001569187,"Armada Hoffler Properties, Inc.",0,,
0001569187,"Armada Hoffler Properties, Inc.",0,,
0000003197,CECO ENVIRONMENTAL CORP,0,,
0001655050,"Bain Capital Specialty Finance, Inc.",0,,
0001309402,Green Plains Inc.,0,,
0001710155,"National Vision Holdings, Inc.",0,,
0001865631,NEXTNAV INC.,0,,
0001865631,NEXTNAV INC.,0,,
0001865631,NEXTNAV INC.,0,,
0000100591,ARGAN INC,0,,
0001117297,"QUINSTREET, INC",0,,
0001004702,OCEANFIRST FINANCIAL CORP,0,,
0001004702,OCEANFIRST FINANCIAL CORP,0,,
0001525221,Bristow Group Inc.,0,,
0001606498,"AVANOS MEDICAL, INC.",0,,
0001301787,BlueLinx Holdings Inc.,0,,
0000915840,BEAZER HOMES USA INC,0,,
0001958086,Core Laboratories Inc. /DE/,0,,
0001017480,HIBBETT INC,0,,
0000834365,BIOLIFE SOLUTIONS INC,0,,
0001899883,FTAI Infrastructure Inc.,0,,
0000007323,"ENTERGY ARKANSAS, LLC",0,,
0001580808,"A10 Networks, Inc.",0,,
0001819133,"Tango Therapeutics, Inc.",0,,
0001042776,"Piedmont Office Realty Trust, Inc.",0,,
0000894081,"Air Transport Services Group, Inc.",0,,
0001819790,"Tarsus Pharmaceuticals, Inc.",0,,
0001625101,"PULSE BIOSCIENCES, INC.",0,,
0001866550,"Thoughtworks Holding, Inc.",0,,
0001261654,UNIVERSAL TECHNICAL INSTITUTE INC,0,,
0001671858,"ARS Pharmaceuticals, Inc.",0,,
0000879526,WABASH NATIONAL Corp,0,,
0001709442,FIRSTSUN CAPITAL BANCORP,0,,
0001767258,"XPEL, Inc.",0,,
0001866692,"Amplitude, Inc.",0,,
0001822966,NUSCALE POWER Corp,0,,
0001822966,NUSCALE POWER Corp,0,,
0001370053,"ANAPTYSBIO, INC",0,,
0000745543,"PETRO USA, INC.",0,,
0001971213,"Sinclair, Inc.",0,,
0001590750,"Viridian Therapeutics, Inc.\DE",0,,
0000944809,"OPKO HEALTH, INC.",0,,
0000715787,INTERFACE INC,0,,
0000930236,REDWOOD TRUST INC,0,,
0000930236,REDWOOD TRUST INC,0,,
0000930236,REDWOOD TRUST INC,0,,
0000930236,REDWOOD TRUST INC,0,,
0001217234,"CareDx, Inc.",0,,
0001598428,Metallus Inc.,0,,
0001622229,"Cogent Biosciences, Inc.",0,,
0001854401,Bridge Investment Group Holdings Inc.,0,,
0001828248,Churchill Capital Corp VII,0,,
0001828248,Churchill Capital Corp VII,0,,
0001828248,Churchill Capital Corp VII,0,,
0001818382,"Humacyte, Inc.",0,,
0001818382,"Humacyte, Inc.",0,,
0001845022,"Couchbase, Inc.",0,,
0001689548,"Praxis Precision Medicines, Inc.",0,,
0001818383,"MediaAlpha, Inc.",0,,
0001000623,"Mativ Holdings, Inc.",0,,
0000705432,SOUTHSIDE BANCSHARES INC,0,,
0000799233,HEARTLAND EXPRESS INC,0,,
0001865187,"Aris Water Solutions, Inc.",0,,
0001823608,Amalgamated Financial Corp.,0,,
0001831481,Sable Offshore Corp.,0,,
0001831481,Sable Offshore Corp.,0,,
0000945394,Service Properties Trust,0,,
0001737924,Nuveen Churchill Direct Lending Corp.,0,,
0000351817,"SILVERBOW RESOURCES, INC.",0,,
0001656472,Cronos Group Inc.,0,,
0001067294,"CRACKER BARREL OLD COUNTRY STORE, INC",0,,
0000846617,"Dime Community Bancshares, Inc. /NY/",0,,
0000846617,"Dime Community Bancshares, Inc. /NY/",0,,
0000846617,"Dime Community Bancshares, Inc. /NY/",0,,
0001005731,IDT CORP,0,,
0001720592,Repay Holdings Corp,0,,
0001748824,BrightSphere Investment Group Inc.,0,,
0000854775,DIGI INTERNATIONAL INC,0,,
0000755001,UNITIL CORP,0,,
0001400810,"HCI Group, Inc.",0,,
0001400810,"HCI Group, Inc.",0,,
0001964333,Burke & Herbert Financial Services Corp.,0,,
0001382821,Redfin Corp,0,,
0001514705,"SunCoke Energy, Inc.",0,,
0001872789,Embecta Corp.,0,,
0000921582,IMAX CORP,0,,
0000947559,FIRST BANCSHARES INC /MS/,0,,
0001772695,Sunnova Energy International Inc.,0,,
0000710752,SABINE ROYALTY TRUST,0,,
0001049782,BROOKLINE BANCORP INC,0,,
0000030305,DUCOMMUN INC /DE/,0,,
0001712189,Target Hospitality Corp.,0,,
0001293282,TechTarget Inc,0,,
0000826675,DYNEX CAPITAL INC,0,,
0000826675,DYNEX CAPITAL INC,0,,
0000700565,"FIRST MID BANCSHARES, INC.",0,,
0001746109,Bank First Corp,0,,
0001018979,AMERISAFE INC,0,,
0001385849,ENERGY FUELS INC,0,,
0001185348,PRA GROUP INC,0,,
0000946647,PREMIER FINANCIAL CORP,0,,
0001743725,"GRID DYNAMICS HOLDINGS, INC.",0,,
0000729580,BEL FUSE INC /NJ,0,,
0000729580,BEL FUSE INC /NJ,0,,
0001396814,"Pacira BioSciences, Inc.",0,,
0000902791,BARRETT BUSINESS SERVICES INC,0,,
0001544206,"Carlyle Secured Lending, Inc.",0,,
0001544206,"Carlyle Secured Lending, Inc.",0,,
0001370755,BlackRock TCP Capital Corp.,0,,
0000350852,COMMUNITY TRUST BANCORP INC /KY/,0,,
0001095565,HEALTHSTREAM INC,0,,
0001823652,"Eve Holding, Inc.",0,,
0001823652,"Eve Holding, Inc.",0,,
0001650648,"4D Molecular Therapeutics, Inc.",0,,
0001441236,Clearwater Paper Corp,0,,
0000712771,"ConnectOne Bancorp, Inc.",0,,
0000712771,"ConnectOne Bancorp, Inc.",0,,
0001789940,"First Watch Restaurant Group, Inc.",0,,
0001458412,"CROSSFIRST BANKSHARES, INC.",0,,
0001669779,"Camping World Holdings, Inc.",0,,
0001703057,AbCellera Biologics Inc.,0,,
0001734342,Amerant Bancorp Inc.,0,,
0001806347,Westrock Coffee Co,0,,
0001806347,Westrock Coffee Co,0,,
0001777393,"ChargePoint Holdings, Inc.",0,,
0001640428,"EverQuote, Inc.",0,,
0001620280,Uniti Group Inc.,0,,
0001832332,"Aveanna Healthcare Holdings, Inc.",0,,
0001013488,BJs RESTAURANTS INC,0,,
0001071255,"GOLDEN ENTERTAINMENT, INC.",0,,
0001826470,"Petco Health & Wellness Company, Inc.",0,,
0001362468,Allegiant Travel CO,0,,
0001928446,"Granite Ridge Resources, Inc.",0,,
0001680247,ProPetro Holding Corp.,0,,
0001326200,GENCO SHIPPING & TRADING LTD,0,,
0001818331,GeneDx Holdings Corp.,0,,
0001818331,GeneDx Holdings Corp.,0,,
0001517006,"Gatos Silver, Inc.",0,,
0001821160,Guild Holdings Co,0,,
0001819576,Liquidia Corp,0,,
0001490906,"Capitol Federal Financial, Inc.",0,,
0000896264,USANA HEALTH SCIENCES INC,0,,
0001020859,UNITED NATURAL FOODS INC,0,,
0001737927,Canopy Growth Corp,0,,
0001766400,"Pennant Group, Inc.",0,,
0001418076,SLR Investment Corp.,0,,
0001443669,Proto Labs Inc,0,,
0001617553,"ZIPRECRUITER, INC.",0,,
0000731012,HEALTHCARE SERVICES GROUP INC,0,,
0001005817,TOMPKINS FINANCIAL CORP,0,,
0000045876,ENVIRI Corp,0,,
0000728387,"Perspective Therapeutics, Inc.",0,,
0001698991,"Accel Entertainment, Inc.",0,,
0001360214,"HARROW, INC.",0,,
0001360214,"HARROW, INC.",0,,
0001360214,"HARROW, INC.",0,,
0001591588,"A-Mark Precious Metals, Inc.",0,,
0001717547,"BrightSpire Capital, Inc.",0,,
0001802156,"Xponential Fitness, Inc.",0,,
0000063296,MATTHEWS INTERNATIONAL CORP,0,,
0001472012,Immunome Inc.,0,,
0001743759,"Corsair Gaming, Inc.",0,,
0001761918,"Erasca, Inc.",0,,
0001750284,"Olema Pharmaceuticals, Inc.",0,,
0000866729,SCHOLASTIC CORP,0,,
0001062231,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,0,,
0001670076,"Frontier Group Holdings, Inc.",0,,
0001868912,"Enfusion, Inc.",0,,
0001834376,InnovAge Holding Corp.,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,0,,
0000884219,VIAD CORP,0,,
0001785173,"89bio, Inc.",0,,
0001421517,"Energy Recovery, Inc.",0,,
0001162194,STANDARD BIOTOOLS INC.,0,,
0000790816,BRANDYWINE REALTY TRUST,0,,
0001677703,CONDUENT Inc,0,,
0001315257,Koppers Holdings Inc.,0,,
0000108385,WORLD ACCEPTANCE CORP,0,,
0001020710,DXP ENTERPRISES INC,0,,
0001425292,"CVR PARTNERS, LP",0,,
0000910612,CBL & ASSOCIATES PROPERTIES INC,0,,
0001855747,"Blend Labs, Inc.",0,,
0001702780,"Altice USA, Inc.",0,,
0001481582,Ryerson Holding Corp,0,,
0001801170,"CLOVER HEALTH INVESTMENTS, CORP. /DE",0,,
0000744187,REX AMERICAN RESOURCES Corp,0,,
0001826600,"Montauk Renewables, Inc.",0,,
0000102212,UNIVEST FINANCIAL Corp,0,,
0001334978,"Clear Channel Outdoor Holdings, Inc.",0,,
0001792781,Torrid Holdings Inc.,0,,
0001504619,PennantPark Floating Rate Capital Ltd.,0,,
0001075415,DIVERSIFIED HEALTHCARE TRUST,0,,
0001075415,DIVERSIFIED HEALTHCARE TRUST,0,,
0001075415,DIVERSIFIED HEALTHCARE TRUST,0,,
0001831915,"Cytek Biosciences, Inc.",0,,
0001604665,Westlake Chemical Partners LP,0,,
0001023459,"Simulations Plus, Inc.",0,,
0000055135,KELLY SERVICES INC,0,,
0000055135,KELLY SERVICES INC,0,,
0001616736,Alpha Investment Inc.,0,,
0001425450,ORTHOPEDIATRICS CORP,0,,
0000701288,ATRION CORP,0,,
0001690585,"Dianthus Therapeutics, Inc. /DE/",0,,
0001811063,Nuvation Bio Inc.,0,,
0001811063,Nuvation Bio Inc.,0,,
0001042729,MERCANTILE BANK CORP,0,,
0001631596,KKR Real Estate Finance Trust Inc.,0,,
0001631596,KKR Real Estate Finance Trust Inc.,0,,
0000859070,FIRST COMMUNITY BANKSHARES INC /VA/,0,,
0000008063,ASTRONICS CORP,0,,
0000008063,ASTRONICS CORP,0,,
0001966494,"CARGO Therapeutics, Inc.",0,,
0001559432,"TXO Partners, L.P.",0,,
0000792987,ASTEC INDUSTRIES INC,0,,
0001802974,"Mission Produce, Inc.",0,,
0001728688,"i3 Verticals, Inc.",0,,
0000061398,TELLURIAN INC. /DE/,0,,
0000061398,TELLURIAN INC. /DE/,0,,
0001062822,"LEXICON PHARMACEUTICALS, INC.",0,,
0001597553,"Sage Therapeutics, Inc.",0,,
0001570562,"Evolus, Inc.",0,,
0001747068,"MetroCity Bankshares, Inc.",0,,
0001600620,Aurinia Pharmaceuticals Inc.,0,,
0001431695,Olo Inc.,0,,
0001807846,MONEYLION INC.,0,,
0001807846,MONEYLION INC.,0,,
0001814287,"Abacus Life, Inc.",0,,
0001814287,"Abacus Life, Inc.",0,,
0001814287,"Abacus Life, Inc.",0,,
0001163739,NABORS INDUSTRIES LTD,0,,
0001163739,NABORS INDUSTRIES LTD,0,,
0000775215,"HBT Financial, Inc.",0,,
0001758057,"Luminar Technologies, Inc./DE",0,,
0001979330,"NB Bancorp, Inc.",0,,
0001746473,"PLIANT THERAPEUTICS, INC.",0,,
0001590976,"MALIBU BOATS, INC.",0,,
0001069899,PHIBRO ANIMAL HEALTH CORP,0,,
0001631574,Wave Life Sciences Ltd.,0,,
0001318568,Everi Holdings Inc.,0,,
0001046025,HERITAGE FINANCIAL CORP /WA/,0,,
0001452857,STEEL PARTNERS HOLDINGS L.P.,0,,
0001452857,STEEL PARTNERS HOLDINGS L.P.,0,,
0001623526,"Stoke Therapeutics, Inc.",0,,
0001821769,Navitas Semiconductor Corp,0,,
0001630472,"TPG RE Finance Trust, Inc.",0,,
0001630472,"TPG RE Finance Trust, Inc.",0,,
0000357173,OLD SECOND BANCORP INC,0,,
0000095029,STURM RUGER & CO INC,0,,
0000858655,HAYNES INTERNATIONAL INC,0,,
0000924822,MILLER INDUSTRIES INC /TN/,0,,
0001144879,Applied Digital Corp.,0,,
0001796280,"Oric Pharmaceuticals, Inc.",0,,
0001828791,Viant Technology Inc.,0,,
0001657573,"Xometry, Inc.",0,,
0000896156,ETHAN ALLEN INTERIORS INC,0,,
0001538849,CrossAmerica Partners LP,0,,
0001160308,Savara Inc,0,,
0000854560,"GREAT SOUTHERN BANCORP, INC.",0,,
0001438533,"Travere Therapeutics, Inc.",0,,
0001944558,"Vitesse Energy, Inc.",0,,
0001304492,Anterix Inc.,0,,
0001937653,Zymeworks Inc.,0,,
0001823794,ARKO Corp.,0,,
0001823794,ARKO Corp.,0,,
0001727196,Scholar Rock Holding Corp,0,,
0001676163,"SS Innovations International, Inc.",0,,
0001786108,Trinity Capital Inc.,0,,
0001786108,Trinity Capital Inc.,0,,
0001786108,Trinity Capital Inc.,0,,
0001631569,Community Healthcare Trust Inc,0,,
0001447028,Arbutus Biopharma Corp,0,,
0001700849,Vado Corp.,0,,
0001438231,Digimarc CORP,0,,
0001673985,AdvanSix Inc.,1,"Supplier Finance ProgramsThe Company has entered into a supply chain finance program with a financial intermediary providing participating suppliers the option to be paid by the intermediary earlier than the original invoice due date. AdvanSix’s responsibility is limited to making payments to the intermediary based upon payment terms negotiated with the suppliers, regardless of whether the intermediary pays the supplier in advance of the original due date. The Company’s payment terms with suppliers are consistent, regardless of whether a vendor participates in the supply chain finance program or not. All related agreements are terminable by either party upon at least 30 days’ notice.The total amount due to the financial intermediaries to settle supplier invoices under all of its supplier finance programs was approximately $17 million at December 31, 2023 and 2022. These amounts outstanding are included in Accounts payable.",
0000876427,"MONRO, INC.",0,,
0001579684,"Gannett Co., Inc.",0,,
0001175535,Whitestone REIT,0,,
0001085913,FARMERS & MERCHANTS BANCORP,0,,
0001794783,"SelectQuote, Inc.",0,,
0000894627,VAALCO ENERGY INC /DE/,0,,
0001609151,"Weave Communications, Inc.",0,,
0001861795,Definitive Healthcare Corp.,0,,
0001806201,Open Lending Corp,0,,
0001434621,"LendingTree, Inc.",0,,
0001057060,MARINEMAX INC,0,,
0001606163,"Limbach Holdings, Inc.",0,,
0001642122,"Associated Capital Group, Inc.",0,,
0001459839,"SI-BONE, Inc.",0,,
0001845437,NET Power Inc.,0,,
0001845437,NET Power Inc.,0,,
0001842279,OPAL Fuels Inc.,0,,
0001050441,EAGLE BANCORP INC,0,,
0001437958,COASTAL FINANCIAL CORP,0,,
0001066605,HEIDRICK & STRUGGLES INTERNATIONAL INC,0,,
0001092796,"SMITH & WESSON BRANDS, INC.",0,,
0000039311,INDEPENDENT BANK CORP /MI/,0,,
0001065059,CENTRUS ENERGY CORP,0,,
0001614178,"Yext, Inc.",0,,
0001633336,"Crescent Capital BDC, Inc.",0,,
0001633336,"Crescent Capital BDC, Inc.",0,,
0001490281,"Groupon, Inc.",0,,
0001783183,"Phathom Pharmaceuticals, Inc.",0,,
0000093389,"STANDARD MOTOR PRODUCTS, INC.",0,,
0001828723,"Altus Power, Inc.",0,,
0001531978,"Paragon 28, Inc.",0,,
0000071829,NEWPARK RESOURCES INC,0,,
0000877422,SpartanNash Co,0,,
0000701347,CENTRAL PACIFIC FINANCIAL CORP,0,,
0001894562,"Prime Medicine, Inc.",0,,
0000915779,DAKTRONICS INC /SD/,0,,
0001962918,"ACELYRIN, Inc.",0,,
0001668243,UroGen Pharma Ltd.,0,,
0001831979,Stardust Power Inc.,0,,
0001831979,Stardust Power Inc.,0,,
0000706129,HORIZON BANCORP INC /IN/,0,,
0001868279,"ArriVent BioPharma, Inc.",0,,
0001393726,TIPTREE INC.,0,,
0001836833,Planet Labs PBC,0,,
0001836833,Planet Labs PBC,0,,
0001496323,"IGM Biosciences, Inc.",0,,
0001683695,"International Money Express, Inc.",0,,
0001010086,SIGA TECHNOLOGIES INC,0,,
0001708055,Ribbon Communications Inc.,0,,
0001057379,"HACKETT GROUP, INC.",0,,
0001737953,"Replimune Group, Inc.",0,,
0001933414,"Mineralys Therapeutics, Inc.",0,,
0000928658,"COVENANT LOGISTICS GROUP, INC.",0,,
0001674930,"Fulgent Genetics, Inc.",0,,
0001172222,HAWAIIAN HOLDINGS INC,0,,
0000910406,HAIN CELESTIAL GROUP INC,0,,
0001556739,"Thryv Holdings, Inc.",0,,
0001687187,"Ramaco Resources, Inc.",0,,
0001687187,"Ramaco Resources, Inc.",0,,
0001687187,"Ramaco Resources, Inc.",0,,
0001383082,INVESCO DB AGRICULTURE FUND,0,,
0001853138,Ares Acquisition Corp II,0,,
0001853138,Ares Acquisition Corp II,0,,
0001853138,Ares Acquisition Corp II,0,,
0001468666,SecureWorks Corp,0,,
0001590877,REGENXBIO Inc.,0,,
0001497645,"Summit Hotel Properties, Inc.",0,,
0001497645,"Summit Hotel Properties, Inc.",0,,
0001497645,"Summit Hotel Properties, Inc.",0,,
0001823144,"CompoSecure, Inc.",0,,
0001823144,"CompoSecure, Inc.",0,,
0001534254,CION Investment Corp,0,,
0001436208,Legacy Housing Corp,0,,
0000357301,TRUSTCO BANK CORP N Y,0,,
0000912728,FORWARD AIR CORP,0,,
0001830214,"Ginkgo Bioworks Holdings, Inc.",0,,
